Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr),Fraction Hot Water,Hot Water Flow Rate (gpm),Hot Water Volume (gal),End Time of Year (hr),Type,Volume (gal)
2D7,42.0,3.668,SHWR,1.881,52.21300000000001,1000.93,16.92999999999995,0.8407313615875898,1.5814156911462562,5.800632755124468,1000.9911333333333,1.0,6.899508
4D3,42.0,1.965,SHWR,1.8880000000000001,52.21300000000001,1004.61,20.610000000000014,0.8407313615875898,1.5873008106773696,3.1190460929810313,1004.64275,1.0,3.7099200000000003
6D2,43.0,0.0,SHWR,2.0,52.1965,1015.6,7.600000000000023,0.8407732053149904,1.681546410629981,0.0,1015.6,4.0,0.0
4D4,43.0,4.833000000000993,SHWR,2.0,52.1965,1015.6,7.600000000000023,0.8407732053149904,1.681546410629981,8.126913802576368,1015.68055,4.0,9.666000000001986
4D4,43.0,4.2069999999989705,SHWR,2.0,52.1965,1015.68055,7.680550000000039,0.8407732053149904,1.681546410629981,7.074265749518599,1015.7506666666667,4.0,8.413999999997941
4D4,43.0,5.632999999999999,SHWR,2.0,52.1965,1027.46,19.460000000000036,0.8407732053149904,1.681546410629981,9.47215093107868,1027.5538833333333,1.0,11.265999999999998
4D4,44.0,9.04,SHWR,2.0,52.2115,1039.6,7.599999999999909,0.8407351664715672,1.6814703329431344,15.200491809805934,1039.7506666666666,2.0,18.08
4D4,44.0,5.632999999999999,SHWR,2.0,52.2115,1051.46,19.460000000000036,0.8407351664715672,1.6814703329431344,9.471722385468675,1051.5538833333333,2.0,11.265999999999998
2E7,45.0,8.827,SHWR,1.2930000000000001,52.279,1063.6,7.599999999999909,0.8405637665215797,1.0868489501124028,9.593615682642179,1063.7471166666667,1.0,11.413311000000002
2E7,45.0,8.542,SHWR,1.229,52.279,1073.01,17.00999999999999,0.8405637665215797,1.0330528690550216,8.824337607467994,1073.1523666666667,1.0,10.498118
1E8,46.0,8.908999999999999,SHWR,2.0,52.3605,1093.22,13.220000000000027,0.8403563246833069,1.6807126493666138,14.97346899320716,1093.3684833333334,1.0,17.817999999999998
1H5,47.0,6.691,SHWR,2.0,52.393,1110.83,6.829999999999927,0.840273451850432,1.680546903700864,11.24453933266248,1110.9415166666665,1.0,13.382
2D3,48.0,2.705,SHWR,1.746,52.394000000000005,1134.21,6.210000000000036,0.8402709005526626,1.4671129923649489,3.9685406443471867,1134.2550833333335,1.0,4.72293
2D3,48.0,4.129,SHWR,2.0,52.394000000000005,1135.27,7.269999999999982,0.8402709005526626,1.6805418011053253,6.938957096763887,1135.3388166666666,1.0,8.258
2D7,49.0,5.502000000000001,SHWR,1.2329999999999999,52.374,1160.91,8.910000000000082,0.8403219110273689,1.0361169162967456,5.700715273464695,1161.0017,1.0,6.783966
4D3,49.0,3.406,SHWR,1.405,52.374,1164.56,12.559999999999945,0.8403219110273689,1.1806522849934533,4.021301682687702,1164.6167666666665,1.0,4.78543
2D7,49.0,8.123,SHWR,1.237,52.374,1166.3,14.299999999999955,0.8403219110273689,1.0394782039408554,8.443681450611567,1166.4353833333332,1.0,10.048151
2D7,49.0,3.668,SHWR,1.881,52.374,1168.93,16.930000000000064,0.8403219110273689,1.580645514642481,5.79780774770862,1168.9911333333334,1.0,6.899508
4D3,49.0,1.965,SHWR,1.8880000000000001,52.374,1172.61,20.6099999999999,0.8403219110273689,1.5865277680196725,3.1175270641586565,1172.64275,1.0,3.7099200000000003
2D5,50.0,9.833,SHWR,1.411,52.3605,1185.06,9.059999999999945,0.8403563246833069,1.185742774128146,11.65940869800206,1185.2238833333333,1.0,13.874363
2D5,50.0,6.5,SHWR,2.0,52.3605,1186.68,10.680000000000064,0.8403563246833069,1.6807126493666138,10.92463222088299,1186.7883333333334,1.0,13.0
5D9,50.0,4.337,SHWR,2.0,52.3605,1188.59,12.589999999999918,0.8403563246833069,1.6807126493666138,7.289250760303004,1188.6622833333333,1.0,8.674
5D9,50.0,28.346,SHWR,2.0,52.3605,1199.09,23.089999999999918,0.8403563246833069,1.6807126493666138,47.64148075894604,1199.5624333333333,1.0,56.692
6D6,51.0,4.833,SHWR,2.0,52.358000000000004,1206.26,6.259999999999991,0.8403626959547907,1.6807253919095815,8.122945819099007,1206.34055,1.0,9.666
4D1,51.0,15.833,SHWR,2.0,52.358000000000004,1206.41,6.410000000000082,0.8403626959547907,1.6807253919095815,26.610925130104405,1206.6738833333334,1.0,31.666
4D1,51.0,13.5,SHWR,2.0,52.358000000000004,1206.81,6.809999999999945,0.8403626959547907,1.6807253919095815,22.68979279077935,1207.0349999999999,1.0,27.0
6D6,51.0,3.667,SHWR,2.0,52.358000000000004,1207.91,7.910000000000082,0.8403626959547907,1.6807253919095815,6.1632200121324345,1207.9711166666668,1.0,7.334
6D6,51.0,9.833,SHWR,2.0,52.358000000000004,1208.2,8.200000000000045,0.8403626959547907,1.6807253919095815,16.526572778646916,1208.3638833333334,1.0,19.666
1E1,52.0,16.245,SHWR,2.0,52.3585,1232.79,8.789999999999964,0.840361421741178,1.680722843482356,27.303342592370875,1233.0607499999999,1.0,32.49
1E1,52.0,5.502000000000001,SHWR,1.611,52.3585,1245.79,21.789999999999964,0.840361421741178,1.3538222504250377,7.448730021838558,1245.8817,1.0,8.863722000000001
2E4,53.0,4.476,SHWR,1.975,52.3905,1257.68,9.680000000000064,0.8402798297382985,1.6595526637331397,7.428157722869534,1257.7546,1.0,8.8401
1E7,53.0,7.513999999999999,SHWR,1.526,52.3905,1259.11,11.1099999999999,0.8402798297382985,1.2822670201806436,9.634954389637356,1259.2352333333333,1.0,11.466363999999999
2E4,53.0,2.86,SHWR,2.0,52.3905,1259.81,11.809999999999945,0.8402798297382985,1.680559659476597,4.806400626103067,1259.8576666666665,1.0,5.72
4D5,54.0,5.595,SHWR,2.0,52.426500000000004,1278.9,6.900000000000091,0.8401879389837551,1.6803758779675102,9.40170303722822,1278.99325,1.0,11.19
4D5,54.0,6.341,SHWR,1.38,52.426500000000004,1279.18,7.180000000000064,0.8401879389837551,1.1594593557975819,7.352131775112467,1279.2856833333335,1.0,8.75058
2D5,54.0,9.833,SHWR,1.411,52.426500000000004,1281.06,9.059999999999945,0.8401879389837551,1.1855051819060785,11.657072453682469,1281.2238833333333,1.0,13.874363
2D5,54.0,6.5,SHWR,2.0,52.426500000000004,1282.68,10.680000000000064,0.8401879389837551,1.6803758779675102,10.922443206788817,1282.7883333333334,1.0,13.0
2D9,55.0,12.237,SHWR,2.0,52.483,1304.79,8.789999999999964,0.8400435081657789,1.6800870163315578,20.559224818849273,1304.99395,1.0,24.474
2D9,55.0,6.66,SHWR,2.0,52.483,1314.04,18.039999999999964,0.8400435081657789,1.6800870163315578,11.189379528768175,1314.151,1.0,13.32
4D7,56.0,1.799999999998363,SHWR,2.0,52.522,1326.5,6.5,0.8399436601683793,1.6798873203367586,3.0237971766034155,1326.53,4.0,3.599999999996726
6D9,56.0,1.4750000000003638,SHWR,2.0,52.522,1326.53,6.529999999999973,0.8399436601683793,1.6798873203367586,2.47783379749733,1326.5545833333333,4.0,2.9500000000007276
6D9,56.0,11.525000000001455,SHWR,2.0,52.522,1326.5545833333333,6.554583333333312,0.8399436601683793,1.6798873203367586,19.360701366883585,1326.7466666666667,4.0,23.05000000000291
6D9,56.0,4.167,SHWR,1.9340000000000002,52.522,1332.47,12.470000000000027,0.8399436601683793,1.6244510387656457,6.769087478536445,1332.53945,1.0,8.058978
6D9,56.0,9.667,SHWR,1.355,52.522,1334.59,14.589999999999918,0.8399436601683793,1.1381236595281539,11.002241416658663,1334.7511166666666,1.0,13.098785
4D7,56.0,0.0,SHWR,1.632,52.522,1340.63,20.63000000000011,0.8399436601683793,1.370788053394795,0.0,1340.63,3.0,0.0
4D7,56.0,7.20499999999447,SHWRSHWR,3.442,52.522,1340.63,20.63000000000011,0.8399436601683793,2.8910860782995615,20.830275194132355,1340.7500833333334,3.0,24.79960999998097
4D7,56.0,0.1310000000103173,SHWR,1.632,52.522,1340.7500833333334,20.75008333333335,0.8399436601683793,1.370788053394795,0.17957323500886097,1340.7522666666669,3.0,0.21379200001683785
6D9,56.0,7.167000000000001,SHWR,1.8869999999999998,52.522,1343.24,23.24000000000001,0.8399436601683793,1.5849736867377315,11.359506412849322,1343.35945,1.0,13.524129
6D4,57.0,3.013,SHWR,2.0,52.581500000000005,1349.25,5.25,0.839791087578202,1.679582175156404,5.0605810937462445,1349.3002166666668,1.0,6.026
6D4,57.0,11.005,SHWR,2.0,52.581500000000005,1349.65,5.650000000000091,0.839791087578202,1.679582175156404,18.48380183759623,1349.8334166666668,1.0,22.01
2D3,57.0,2.705,SHWR,1.746,52.581500000000005,1350.21,6.210000000000036,0.839791087578202,1.4662752389115405,3.966274521255717,1350.2550833333335,1.0,4.72293
2D3,57.0,4.129,SHWR,2.0,52.581500000000005,1351.27,7.269999999999982,0.839791087578202,1.679582175156404,6.934994801220792,1351.3388166666666,1.0,8.258
6D4,57.0,9.957,SHWR,2.0,52.581500000000005,1363.47,19.470000000000027,0.839791087578202,1.679582175156404,16.723599718032315,1363.63595,1.0,19.914
3D9,58.0,4.103,SHWR,1.3130000000000002,52.617,1368.21,0.21000000000003638,0.8396999182469583,1.1025259926582565,4.523664147876826,1368.2783833333333,1.0,5.387239
4D2,58.0,6.832999999999999,SHWR,1.311,52.617,1375.93,7.930000000000064,0.8396999182469583,1.1008465928217623,7.522084768751101,1376.0438833333335,1.0,8.958063
3D9,58.0,4.227,SHWR,1.348,52.617,1376.8,8.799999999999955,0.8396999182469583,1.1319154897969,4.784606775371496,1376.87045,1.0,5.697996000000001
3D9,58.0,3.73,SHWR,1.146,52.617,1378.25,10.25,0.8396999182469583,0.9622961063110141,3.5893644765400827,1378.3121666666666,1.0,4.274579999999999
3D9,58.0,4.973,SHWR,1.329,52.617,1382.01,14.009999999999991,0.8396999182469583,1.1159611913502077,5.549675004584582,1382.0928833333332,1.0,6.6091169999999995
4E9,59.0,6.196000000000001,SHWR,2.0,52.596500000000006,1402.07,10.069999999999936,0.8397525779804017,1.6795051559608034,10.40621394633314,1402.1732666666667,1.0,12.392000000000001
4E9,59.0,10.533,SHWR,2.0,52.596500000000006,1402.58,10.579999999999927,0.8397525779804017,1.6795051559608034,17.69022780773514,1402.7555499999999,1.0,21.066
4E9,59.0,17.348,SHWR,2.0,52.596500000000006,1409.57,17.569999999999936,0.8397525779804017,1.6795051559608034,29.136055445608015,1409.8591333333334,1.0,34.696
1E5,60.0,7.119,SHWR,2.0,52.61750000000001,1434.01,18.00999999999999,0.8396986334308499,1.6793972668616999,11.95562914278844,1434.1286499999999,1.0,14.238
2D8,61.0,5.47,SHWR,1.443,52.6215,1446.42,6.420000000000073,0.839688354160488,1.2116702950535843,6.627836513943105,1446.5111666666667,1.0,7.89321
2D8,61.0,3.8539999999999996,SHWR,2.0,52.6215,1451.12,11.11999999999989,0.839688354160488,1.679376708320976,6.472317833869041,1451.1842333333332,1.0,7.707999999999999
2D8,61.0,7.957000000000001,SHWR,1.474,52.6215,1460.58,20.579999999999927,0.839688354160488,1.2377006340325594,9.848383944997076,1460.7126166666667,1.0,11.728618
5D3,62.0,6.832999999999999,SHWR,1.218,52.6075,1470.77,6.769999999999982,0.8397243258404455,1.0227842288736626,6.988684635893736,1470.8838833333334,1.0,8.322593999999999
4D6,62.0,7.211,SHWR,1.88,52.6075,1471.29,7.289999999999964,0.8397243258404455,1.5786817325800375,11.383873973634651,1471.4101833333334,1.0,13.55668
4D6,62.0,6.837999999999999,SHWR,1.84,52.6075,1475.3,11.299999999999955,0.8397243258404455,1.54509275954642,10.565344289778418,1475.4139666666665,1.0,12.581919999999998
4D6,62.0,3.6060000000000003,SHWR,1.5830000000000002,52.6075,1476.82,12.819999999999936,0.8397243258404455,1.3292836078054255,4.793396689746365,1476.8800999999999,1.0,5.708298000000001
4D6,62.0,8.081,SHWR,1.893,52.6075,1480.48,16.480000000000018,0.8397243258404455,1.5895981488159634,12.8455426405818,1480.6146833333335,1.0,15.297333
4D3,63.0,1.799999999998363,SHWR,1.405,52.638999999999996,1500.56,12.559999999999945,0.8396433668478697,1.1796989304212568,2.123458074756331,1500.59,4.0,2.5289999999977
5D9,63.0,1.6059999999970387,SHWR,2.0,52.638999999999996,1500.59,12.589999999999918,0.8396433668478697,1.6792867336957393,2.6969344943103843,1500.6167666666665,4.0,3.2119999999940774
5D9,63.0,2.7310000000079526,SHWR,2.0,52.638999999999996,1500.6167666666665,12.616766666666535,0.8396433668478697,1.6792867336957393,4.5861320697364185,1500.6622833333333,4.0,5.462000000015905
4D3,63.0,1.965,SHWR,1.8880000000000001,52.638999999999996,1508.61,20.6099999999999,0.8396433668478697,1.585246676608778,3.115009719536249,1508.64275,1.0,3.7099200000000003
5D9,63.0,28.346,SHWR,2.0,52.638999999999996,1511.09,23.089999999999918,0.8396433668478697,1.6792867336957393,47.60106175333943,1511.5624333333333,1.0,56.692
6D7,64.0,3.667,SHWR,2.0,52.618,1518.21,6.210000000000036,0.8396973485941457,1.6793946971882914,6.158340354589464,1518.2711166666668,1.0,7.334
2D1,64.0,5.5760000000000005,SHWR,2.0,52.618,1520.14,8.1400000000001,0.8396973485941457,1.6793946971882914,9.364304831521913,1520.2329333333334,1.0,11.152000000000001
2D1,64.0,10.378,SHWR,1.916,52.618,1520.4,8.400000000000091,0.8396973485941457,1.608860119906383,16.696750324388443,1520.5729666666668,1.0,19.884248
6D7,64.0,5.0,SHWR,1.446,52.618,1521.89,9.8900000000001,0.8396973485941457,1.2142023660671346,6.071011830335673,1521.9733333333334,1.0,7.2299999999999995
6D7,64.0,8.667,SHWR,2.0,52.618,1531.57,19.569999999999936,0.8396973485941457,1.6793946971882914,14.555313840530921,1531.71445,1.0,17.334
2D6,65.0,6.837999999999999,SHWR,2.0,52.579499999999996,1543.31,7.309999999999945,0.8397962207928485,1.679592441585697,11.485053115562996,1543.4239666666665,1.0,13.675999999999998
4E3,67.0,9.171,SHWR,2.0,52.533500000000004,1592.98,8.980000000000018,0.8399141940079883,1.6798283880159766,15.40570614649452,1593.13285,1.0,18.342
4E3,67.0,6.287999999999999,SHWR,2.0,52.533500000000004,1602.88,18.88000000000011,0.8399141940079883,1.6798283880159766,10.56276090384446,1602.9848000000002,1.0,12.575999999999999
6D2,68.0,4.833,SHWR,2.0,52.456500000000005,1615.6,7.599999999999909,0.840111282547347,1.680222565094694,8.120515657102656,1615.6805499999998,1.0,9.666
2D0,68.0,3.9789999999999996,SHWR,2.0,52.456500000000005,1629.08,21.079999999999927,0.840111282547347,1.680222565094694,6.685605586511787,1629.1463166666665,1.0,7.957999999999999
4D8,69.0,12.052999999999999,SHWR,1.585,52.491,1640.25,8.25,0.8400230366827177,1.3314365131421075,16.04780429290182,1640.4508833333334,1.0,19.104004999999997
4D8,69.0,11.005,SHWR,1.614,52.491,1652.8,20.799999999999955,0.8400230366827177,1.3557971812059064,14.920547979171001,1652.9834166666667,1.0,17.76207
4D8,69.0,8.516,SHWR,1.575,52.491,1653.73,21.730000000000018,0.8400230366827177,1.3230362827752804,11.266976984114288,1653.8719333333333,1.0,13.4127
2D9,70.0,12.237,SHWR,2.0,52.4805,1664.79,8.789999999999964,0.8400499044298179,1.6800998088596357,20.55938136101536,1664.99395,1.0,24.474
4D9,70.0,11.005,SHWR,1.464,52.4805,1665.86,9.8599999999999,0.8400499044298179,1.2298330600852534,13.534312826238214,1666.0434166666666,1.0,16.11132
2D9,70.0,6.66,SHWR,2.0,52.4805,1674.04,18.039999999999964,0.8400499044298179,1.6800998088596357,11.189464727005173,1674.151,1.0,13.32
4D9,70.0,13.100999999999999,SHWR,2.0,52.4805,1674.84,18.839999999999918,0.8400499044298179,1.6800998088596357,22.010987595870088,1675.05835,1.0,26.201999999999998
4D9,70.0,4.8469999999999995,SHWR,2.0,52.4805,1675.41,19.410000000000082,0.8400499044298179,1.6800998088596357,8.143443773542653,1675.4907833333334,1.0,9.693999999999999
4D9,70.0,3.668,SHWR,2.0,52.4805,1676.6,20.59999999999991,0.8400499044298179,1.6800998088596357,6.162606098897144,1676.6611333333333,1.0,7.336
4D9,70.0,2.62,SHWR,2.0,52.4805,1676.79,20.789999999999964,0.8400499044298179,1.6800998088596357,4.401861499212246,1676.8336666666667,1.0,5.24
4D1,71.0,15.833,SHWR,2.0,52.5885,1686.41,6.410000000000082,0.8397731187361304,1.6795462374722607,26.592255577898303,1686.6738833333334,1.0,31.666
4D1,71.0,13.5,SHWR,2.0,52.5885,1686.81,6.809999999999945,0.8397731187361304,1.6795462374722607,22.67387420587552,1687.0349999999999,1.0,27.0
2D0,71.0,3.9789999999999996,SHWR,2.0,52.5885,1701.08,21.079999999999927,0.8397731187361304,1.6795462374722607,6.682914478902124,1701.1463166666665,1.0,7.957999999999999
5D6,72.0,5.371,SHWR,2.0,52.672,1709.91,5.910000000000082,0.8395584648953921,1.6791169297907842,9.018537029906303,1709.9995166666668,1.0,10.742
4D7,72.0,3.275,SHWR,2.0,52.672,1710.5,6.5,0.8395584648953921,1.6791169297907842,5.499107945064818,1710.5545833333333,1.0,6.55
5D6,72.0,10.612,SHWR,2.0,52.672,1714.91,10.910000000000082,0.8395584648953921,1.6791169297907842,17.8187888589398,1715.0868666666668,1.0,21.224
5D6,72.0,3.537,SHWR,2.0,52.672,1720.68,16.680000000000064,0.8395584648953921,1.6791169297907842,5.939036580670003,1720.7389500000002,1.0,7.074
4D7,72.0,0.0,SHWR,1.632,52.672,1724.63,20.63000000000011,0.8395584648953921,1.3701594147092797,0.0,1724.63,3.0,0.0
4D7,72.0,7.20499999999447,SHWRSHWR,3.442,52.672,1724.63,20.63000000000011,0.8395584648953921,2.88976023616994,20.82072250158844,1724.7500833333334,3.0,24.79960999998097
4D7,72.0,0.1310000000103173,SHWR,1.632,52.672,1724.7500833333334,20.75008333333335,0.8395584648953921,1.3701594147092797,0.179490883341052,1724.7522666666669,3.0,0.21379200001683785
2E1,74.0,15.517999999999999,SHWR,2.0,52.786500000000004,1761.46,9.460000000000036,0.839263182428251,1.678526364856502,26.047372129843197,1761.7186333333334,1.0,31.035999999999998
2E1,74.0,8.115,SHWR,2.0,52.786500000000004,1764.2,12.200000000000045,0.839263182428251,1.678526364856502,13.621241450810516,1764.33525,1.0,16.23
1E9,74.0,6.287999999999999,SHWR,2.0,52.786500000000004,1768.02,16.019999999999982,0.839263182428251,1.678526364856502,10.554573782217684,1768.1248,1.0,12.575999999999999
2D6,75.0,6.837999999999999,SHWR,2.0,52.849,1783.31,7.309999999999945,0.8391015430162024,1.6782030860324049,11.475552702289583,1783.4239666666665,1.0,13.675999999999998
4D2,75.0,6.832999999999999,SHWR,1.311,52.849,1783.93,7.930000000000064,0.8391015430162024,1.1000621228942413,7.51672448573635,1784.0438833333335,1.0,8.958063
2D4,77.0,4.476,SHWR,2.0,52.8825,1832.47,8.470000000000027,0.8390147703948163,1.6780295407896326,7.510860224574396,1832.5446,1.0,8.952
4D5,78.0,5.595,SHWR,2.0,52.90950000000001,1854.9,6.900000000000091,0.8389447661075365,1.677889532215073,9.387791932743333,1854.99325,1.0,11.19
4D5,78.0,6.341,SHWR,1.38,52.90950000000001,1855.18,7.180000000000064,0.8389447661075365,1.1577437772284003,7.341253291405287,1855.2856833333335,1.0,8.75058
2D5,78.0,9.833,SHWR,1.411,52.90950000000001,1857.06,9.059999999999945,0.8389447661075365,1.183751064977734,11.639824221926059,1857.2238833333333,1.0,13.874363
2D5,78.0,6.5,SHWR,2.0,52.90950000000001,1858.68,10.680000000000064,0.8389447661075365,1.677889532215073,10.906281959397974,1858.7883333333334,1.0,13.0
2D3,79.0,2.705,SHWR,1.746,52.9405,1878.21,6.210000000000036,0.8388643156970327,1.464657095207019,3.9618974425349864,1878.2550833333335,1.0,4.72293
2D3,79.0,4.129,SHWR,2.0,52.9405,1879.27,7.269999999999982,0.8388643156970327,1.6777286313940654,6.927341519026095,1879.3388166666666,1.0,8.258
4D8,79.0,12.052999999999999,SHWR,1.585,52.9405,1880.25,8.25,0.8388643156970327,1.3295999403797967,16.025668081397686,1880.4508833333334,1.0,19.104004999999997
4D8,79.0,11.005,SHWR,1.614,52.9405,1892.8,20.799999999999955,0.8388643156970327,1.3539270055350108,14.899966695912795,1892.9834166666667,1.0,17.76207
4D8,79.0,8.516,SHWR,1.575,52.9405,1893.73,21.730000000000018,0.8388643156970327,1.3212112972228265,11.251435407149591,1893.8719333333333,1.0,13.4127
1E8,80.0,8.908999999999999,SHWR,2.0,53.034000000000006,1909.22,13.220000000000027,0.8386211793564212,1.6772423587128424,14.942552173772711,1909.3684833333334,1.0,17.817999999999998
1E9,81.0,6.287999999999999,SHWR,2.0,53.1905,1936.02,16.019999999999982,0.8382125725009909,1.6764251450019818,10.54136131177246,1936.1248,1.0,12.575999999999999
6D8,82.0,4.337,SHWR,1.995,53.242000000000004,1949.02,5.019999999999982,0.8380776579552447,1.6719649276207134,7.251311891091033,1949.0922833333334,1.0,8.652315
2D7,82.0,5.502000000000001,SHWR,1.2329999999999999,53.242000000000004,1952.91,8.910000000000082,0.8380776579552447,1.0333497522588166,5.68549033692801,1953.0017,1.0,6.783966
6D8,82.0,15.489,SHWR,1.361,53.242000000000004,1955.79,11.789999999999964,0.8380776579552447,1.140623692477088,17.667120372777617,1956.0481499999999,1.0,21.080529000000002
2D7,82.0,8.123,SHWR,1.237,53.242000000000004,1958.3,14.299999999999955,0.8380776579552447,1.0367020628906378,8.42113085686065,1958.4353833333332,1.0,10.048151
2D7,82.0,3.668,SHWR,1.881,53.242000000000004,1960.93,16.930000000000064,0.8380776579552447,1.5764240746138152,5.7823235056834745,1960.9911333333334,1.0,6.899508
6D8,82.0,10.378,SHWR,1.571,53.242000000000004,1962.38,18.38000000000011,0.8380776579552447,1.3166200006476894,13.66388236672172,1962.5529666666669,1.0,16.303838
6D8,82.0,11.307,SHWR,1.297,53.242000000000004,1963.72,19.720000000000027,0.8380776579552447,1.0869867223679524,12.290558869814438,1963.9084500000001,1.0,14.665179
6D8,82.0,7.9,SHWR,1.48,53.242000000000004,1965.78,21.779999999999973,0.8380776579552447,1.240354933773762,9.79880397681272,1965.9116666666666,1.0,11.692
4D2,83.0,6.832999999999999,SHWR,1.311,53.254999999999995,1975.93,7.930000000000064,0.8380435662806706,1.0986751153939591,7.507247063486922,1976.0438833333335,1.0,8.958063
2D1,83.0,5.5760000000000005,SHWR,2.0,53.254999999999995,1976.14,8.1400000000001,0.8380435662806706,1.6760871325613411,9.34586185116204,1976.2329333333334,1.0,11.152000000000001
2D1,83.0,10.378,SHWR,1.916,53.254999999999995,1976.4,8.400000000000091,0.8380435662806706,1.6056914729937648,16.66386610672929,1976.5729666666668,1.0,19.884248
