Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr),Fraction Hot Water,Hot Water Flow Rate (gpm),Hot Water Volume (gal),End Time of Year (hr),Type,Volume (gal),Mixed Water Volume (gal),Effectiveness Generic Equal (-),Savings Generic Equal (Btu),Potable Flow Rate Unequal-WaterHeater (gal/min),Potable Flow Unequal-WaterHeater (gal),Effectiveness Generic Unequal_WaterHeater (-),Savings Generic Unequal_WaterHeater (Btu),Fixture Cold Temperature Generic (deg F),Flow_Delta Generic (gal/min),Flow_Cold_ThroughDWHR_Generic,FlowRate Effectiveness Minimum,FlowRate Effectiveness Maximum,FlowRate_Cold_Effectiveness Generic,FlowRate_Draw_Effectiveness Generic,FlowRate_Minimum,"Effectiveness_Draw_Generic Equal, Flow=Cold","HeatRecovered_Draw Generic Equal, Flow=Cold",HeatRecoveryRate_Equal Generic (Btu/min),Flow Ratio Generic,HeatRecoveryRate_Unequal-Fixture Generic (Btu/min),HeatRecovered_Draw_Generic_Unequal-Fixture (Btu),Flow_Cold_ThroughDWHR_PostCalcuations Generic
4D7,14.0,3.275,SHWR,2.0,52.68550000000001,318.5,6.5,0.8395237063604779,1.6790474127209558,5.49888027666113,318.5545833333333,1.0,6.55,6.55,0.42727019999999993,1215.3309420375424,0.32095258727904424,1.0511197233388698,0.7994747030622731,364.92831582661324,87.84690169396497,0.0008171748801962808,0.7365641951642332,0.5,7.5,0.7373813700444295,2.0,0.7373813700444295,0.4999226372312675,524.2723081839039,160.0831475370699,2.7123006916753183,215.22212391575263,704.8524558240898,0.7365641951642332
4D8,14.0,12.053,SHWR,1.585,52.68550000000001,320.25,8.25,0.8395237063604779,1.3306450745813574,16.0382650839291,320.4508833333333,1.0,19.104005,19.104005,0.4546520741766412,3771.848590473218,0.2543549254186426,3.065739916070899,0.7088310791563854,943.6886045440937,88.14216500734935,0.0004545798400985568,0.5901443658558918,0.5,7.5,0.5905989456959904,1.585,0.5905989456959904,0.5054957819464435,1562.6294719500527,129.64651721148698,2.683716270661742,173.8277560186859,2095.1459432932215,0.5901443658558918
4D7,14.0,0.0,SHWR,1.81,52.68550000000001,332.63,20.629999999999995,0.8395237063604779,1.519537908512465,0.0,332.63,4.0,0.0,0.0,0.44006731692125994,0.0,0.2904620914875351,0.0,0.7626218178021764,0.0,87.986979952521,0.0006282871876175378,0.670047257514592,0.5,7.5,0.6706755447022096,1.81,0.6706755447022096,0.5025595270152697,0.0,146.36951443010494,2.698771431726601,196.53230860614724,0.0,0.670047257514592
4D7,14.0,7.205000000001292,SHWR,1.632,52.68550000000001,332.63,20.629999999999995,0.8395237063604779,1.3701026887802998,9.871589872663831,332.7500833333333,4.0,11.758560000002108,11.758560000002108,0.45166678050738585,2306.337925667947,0.2618973112197001,1.8869701273382777,0.7210392536592294,590.8463874908962,88.11076198487632,0.0004869297183622834,0.6069342683054433,0.5,7.5,0.6074211980238056,1.632,0.6074211980238056,0.5049003307519225,959.5778962469792,133.18222015916822,2.686768267735101,178.62061774337064,1286.9615508412164,0.6069342683054433
4D7,14.0,0.1310000000000855,SHWR,1.632,52.68550000000001,332.7500833333333,20.75008333333335,0.8395237063604779,1.3701026887802998,0.1794834522303364,332.7522666666667,4.0,0.2137920000001395,0.2137920000001395,0.45166678050738585,41.93341683034615,0.2618973112197001,0.034308547769803105,0.7210392536592294,10.742661590748648,88.11076198487632,0.0004869297183622834,0.6069342683054433,0.5,7.5,0.6074211980238056,1.632,0.6074211980238056,0.5049003307519225,17.446870840862424,133.18222015916822,2.686768267735101,178.62061774337064,23.399300924396826,0.6069342683054433
4D8,14.0,11.005,SHWR,1.614,52.68550000000001,332.8,20.80000000000001,0.8395237063604779,1.354991262065811,14.911678839034257,332.9834166666667,1.0,17.76207,17.76207,0.4528142617271233,3492.724456786917,0.2590087379341887,2.850391160965747,0.7164265675767459,886.802270428475,88.12285378711415,0.00047431176638146333,0.6005101833416346,0.5,7.5,0.6009844951080161,1.614,0.6009844951080161,0.5051295338488925,1450.797261884401,131.8307371089869,2.6855934107083956,176.78813907702497,1945.5534705426599,0.6005101833416346
4D8,14.0,8.516,SHWR,1.575,52.68550000000001,333.73,21.730000000000015,0.8395237063604779,1.3222498375177527,11.26027961630118,333.87193333333335,1.0,13.4127,13.4127,0.4552826035570312,2651.8436697215275,0.25275016248224735,2.1524203836988183,0.7061645624512961,660.060382688352,88.14877498600563,0.00044794301487860455,0.5865654171007613,0.5,7.5,0.5870133601156399,1.575,0.5870133601156399,0.5056212001767791,1097.6390891406324,128.89139139744393,2.683073515890217,172.80463918815238,1471.6043073263056,0.5865654171007613
6D6,15.0,4.833,SHWR,2.0,52.57600000000001,342.26,6.259999999999992,0.8398052031270025,1.679610406254005,8.117557093425606,342.34055,1.0,9.666,9.666,0.42727019999999993,1797.2484675100025,0.3203895937459952,1.5484429065743948,0.7995981469615766,538.797662690174,87.82137987989881,0.0008235534347339479,0.7358725318511696,0.5,7.5,0.7366960852859036,2.0,0.7366960852859036,0.49995057843952173,774.6240197932755,160.2780922394528,2.7148237108166824,215.53565823075573,1041.6838362292424,0.7358725318511696
2D8,15.0,5.47,SHWR,1.443,52.57600000000001,342.42,6.420000000000017,0.8398052031270025,1.2118389081122647,6.628758827374088,342.51116666666667,1.0,7.893210000000001,7.89321,0.46344039999866665,1591.865149752617,0.23116109188773548,1.2644511726259131,0.6686570783223218,367.92918383655876,88.2083008053378,0.0003709449462735437,0.5385996571234622,0.5,7.5,0.5389706020697358,1.443,0.5389706020697358,0.5072500345917402,650.7785295383081,118.97230887354812,2.67732598857645,159.41805848589158,872.0167799178269,0.5385996571234622
6D6,15.0,3.667,SHWR,2.0,52.57600000000001,343.91,7.910000000000025,0.8398052031270025,1.679610406254005,6.1591313597334345,343.9711166666667,1.0,7.334,7.334,0.42727019999999993,1363.6478647546403,0.3203895937459952,1.1748686402665642,0.7995981469615766,408.8084065973242,87.82137987989881,0.0008235534347339479,0.7358725318511696,0.5,7.5,0.7366960852859036,2.0,0.7366960852859036,0.49995057843952173,587.7397642420734,160.2780922394528,2.7148237108166824,215.53565823075573,790.3692587321813,0.7358725318511696
6D6,15.0,9.833,SHWR,2.0,52.57600000000001,344.2,8.199999999999989,0.8398052031270025,1.679610406254005,16.51560912469563,344.36388333333326,1.0,19.666,19.666,0.42727019999999993,3656.5992511950867,0.3203895937459952,3.1503908753043706,0.7995981469615766,1096.212997565173,87.82137987989881,0.0008235534347339479,0.7358725318511696,0.5,7.5,0.7366960852859036,2.0,0.7366960852859036,0.49995057843952173,1576.0144809905394,160.2780922394528,2.7148237108166824,215.53565823075573,2119.3621273830213,0.7358725318511696
2D8,15.0,3.854,SHWR,2.0,52.57600000000001,347.12,11.120000000000005,0.8398052031270025,1.679610406254005,6.473218505702934,347.1842333333333,1.0,7.707999999999998,7.708,0.42727019999999993,1433.1875840644627,0.3203895937459952,1.2347814942970654,0.7995981469615766,429.6557401216492,87.82137987989881,0.0008235534347339479,0.7358725318511696,0.5,7.5,0.7366960852859036,2.0,0.7366960852859036,0.49995057843952173,617.7117674908511,160.2780922394528,2.7148237108166824,215.53565823075573,830.6744268213326,0.7358725318511696
2D8,15.0,7.957000000000002,SHWR,1.474,52.57600000000001,356.58,20.579999999999984,0.8398052031270025,1.2378728694092016,9.849754421889019,356.71261666666663,1.0,11.728617999999999,11.728618000000003,0.461553402201241,2355.740917429085,0.23612713059079846,1.8788635781109837,0.6778784152582906,554.2501002877966,88.18877836016634,0.00038867282700105754,0.5497698015408837,0.5,7.5,0.5501584743678848,1.474,0.5501584743678848,0.506879383808379,965.6072544480257,121.35318014930571,2.679228020060185,162.638079037998,1294.1111949053504,0.5497698015408837
6D1,16.0,7.832999999999998,SHWR,2.0,52.5465,366.29,6.2900000000000205,0.8398808713682979,1.6797617427365958,13.157573730855756,366.42055000000005,1.0,15.666,15.665999999999997,0.42727019999999993,2914.498059853335,0.320238257263404,2.508426269144243,0.799631334892098,873.3617930638281,87.81450786030217,0.0008252778255467552,0.7356865160735804,0.5,7.5,0.7365117938991271,2.0,0.7365117938991271,0.49995808960797083,1255.8693935663796,160.3305749478335,2.7155030191871177,215.6200819854942,1688.9521021923758,0.7356865160735804
2D5,16.0,9.833,SHWR,1.411,52.5465,369.06,9.060000000000002,0.8398808713682979,1.1850719095006683,11.652812086120074,369.2238833333333,1.0,13.874363,13.874363,0.4653684831321041,2811.338012836994,0.2259280904993315,2.2215509138799265,0.6588825278023585,637.3343212597847,88.221370528835,0.0003541718854055409,0.5269127016075832,0.5,7.5,0.5272668734929887,1.411,0.5272668734929887,0.5076320717830055,1145.9577948687643,116.54203141144761,2.67606419241273,156.1426208610497,1535.3503909267017,0.5269127016075832
6D1,16.0,7.584,SHWR,1.935,52.5465,369.95,9.949999999999989,0.8398808713682979,1.6251694860976569,12.325285382564628,370.0764,1.0,14.67504,14.67504,0.43168851598879127,2758.3719863943656,0.3098305139023434,2.349754617435372,0.7878371535766933,806.0500586297509,87.86334694618634,0.0007551510102689063,0.7130577216588854,0.5,7.5,0.7138128726691543,1.935,0.7138128726691543,0.500873550622123,1180.6300775632706,155.67379714705572,2.7107944870263707,209.2641680112244,1587.0594501971257,0.7130577216588854
6D1,16.0,5.7189999999999985,SHWR,1.887,52.5465,370.14,10.139999999999986,0.8398808713682979,1.584855204271978,9.063786913231443,370.23531666666673,1.0,10.791752999999998,10.791752999999998,0.43492564962151087,2043.6666690349373,0.30214479572802166,1.7279660867685556,0.778583825904644,585.7922701871419,87.89883077597649,0.0007067254997021877,0.6962799222430933,0.5,7.5,0.6969866477427955,1.887,0.6969866477427955,0.5015396487975179,870.4681212380609,152.2063509771046,2.7073689375701604,204.53662366568003,1169.7449507440238,0.6962799222430933
2D5,16.0,6.5,SHWR,2.0,52.5465,370.68,10.680000000000009,0.8398808713682979,1.6797617427365958,10.918451327787874,370.78833333333336,1.0,13.0,13.0,0.42727019999999993,2418.5161992910353,0.320238257263404,2.081548672212126,0.799631334892098,724.7353063851506,87.81450786030217,0.0008252778255467552,0.7356865160735804,0.5,7.5,0.7365117938991271,2.0,0.7365117938991271,0.49995808960797083,1042.1487371609178,160.3305749478335,2.7155030191871177,215.6200819854942,1401.5305329057123,0.7356865160735804
6D1,16.0,5.222,SHWR,2.0,52.5465,373.38,13.379999999999995,0.8398808713682979,1.6797617427365958,8.771715820570506,373.46703333333335,1.0,10.444,10.444,0.42727019999999993,1942.9987065688902,0.320238257263404,1.6722841794294958,0.799631334892098,582.2411953758857,87.81450786030217,0.0008252778255467552,0.7356865160735804,0.5,7.5,0.7365117938991271,2.0,0.7365117938991271,0.49995808960797083,837.2462623775866,160.3305749478335,2.7155030191871177,215.6200819854942,1125.968068128251,0.7356865160735804
6D1,16.0,13.055,SHWR,2.0,52.5465,378.0,18.0,0.8398808713682979,1.6797617427365958,21.92928955142627,378.21758333333327,1.0,26.11,26.11,0.42727019999999993,4857.496766422226,0.320238257263404,4.180710448573739,0.799631334892098,1455.602988439714,87.81450786030217,0.0008252778255467552,0.7356865160735804,0.5,7.5,0.7365117938991271,2.0,0.7365117938991271,0.49995808960797083,2093.1156559439664,160.3305749478335,2.7155030191871177,215.6200819854942,2814.9201703206268,0.7356865160735804
6D1,16.0,3.73,SHWR,1.662,52.5465,380.3,20.30000000000001,0.8398808713682979,1.3958820082141112,5.206639890638635,380.36216666666667,1.0,6.19926,6.19926,0.4497431750842484,1213.9686660192472,0.2661179917858887,0.9926201093613649,0.728644623527459,314.92118601295965,88.05821322749333,0.0005138492557639207,0.616885588930584,0.5,7.5,0.6173994381863479,1.662,0.6173994381863479,0.5045416928205215,505.91221590412397,135.63330185097158,2.691936365997086,181.99792105911988,678.8522455505172,0.616885588930584
1E8,18.0,8.908999999999997,SHWR,2.0,52.4885,421.22,13.220000000000026,0.8400294345840366,1.6800588691680731,14.967644465418363,421.36848333333336,1.0,17.817999999999994,17.817999999999994,0.42727019999999993,3318.520883250659,0.31994113083192693,2.8503555345816363,0.7996965010269267,993.5900337710514,87.80100136809412,0.0008286755534751,0.7353211884991578,0.5,7.5,0.7361498640526329,2.0,0.7361498640526329,0.4999728371273802,1429.3039762302412,160.4337160433541,2.7168381027602893,215.78601283505648,1922.4375883475175,0.7353211884991578
1E9,18.0,6.2879999999999985,SHWR,2.0,52.4885,424.02,16.019999999999982,0.8400294345840366,1.6800588691680731,10.564210169328843,424.1248,1.0,12.576,12.575999999999997,0.42727019999999993,2342.222394643635,0.31994113083192693,2.011789830671156,0.7996965010269267,701.2789462736977,87.80100136809412,0.0008286755534751,0.7353211884991578,0.5,7.5,0.7361498640526329,2.0,0.7361498640526329,0.4999728371273802,1008.8072064806104,160.4337160433541,2.7168381027602893,215.78601283505648,1356.8624487068348,0.7353211884991578
4D8,20.0,12.053,SHWR,1.585,52.4825,464.25,8.25,0.8400447874595113,1.331470988123325,16.048219819850438,464.4508833333333,1.0,19.104005,19.104005,0.4546520741766412,3786.4847862481197,0.25352901187667454,3.055785180149558,0.7089383858666395,944.41728879126,88.09517599239439,0.00046149388849614503,0.589113684427723,0.5,7.5,0.5895751783162192,1.585,0.5895751783162192,0.505531645706996,1566.0849320750795,129.9332060130324,2.688376407783375,174.28996060611502,2100.7168951855047,0.589113684427723
4D8,20.0,11.005,SHWR,1.614,52.4825,476.8,20.80000000000001,0.8400447874595113,1.3558322869596513,14.920934317990966,476.9834166666667,1.0,17.76207,17.76207,0.4528142617271233,3506.277545600301,0.25816771304034875,2.8411356820090377,0.7165419781072457,887.4956420464227,88.07584555201059,0.0004815016919335058,0.5994617224165149,0.5,7.5,0.5999432241084484,1.614,0.5999432241084484,0.5051664535250588,1454.0097497984443,132.1226487776869,2.6902545693361253,177.25869017058142,1950.7318853272486,0.5994617224165149
4D8,20.0,8.516,SHWR,1.575,52.4825,477.73,21.730000000000015,0.8400447874595113,1.3230705402487302,11.267268720758187,477.87193333333335,1.0,13.4127,13.4127,0.4552826035570312,2662.1338237888226,0.2519294597512696,2.145431279241812,0.7062690938727558,660.5678407139171,88.10179252153546,0.0004547640316807655,0.5855408771238713,0.5,7.5,0.585995641155552,1.575,0.585995641155552,0.505656701937854,1100.0651904529168,129.1762788225595,2.6877333027498027,173.26396434626696,1475.5159203728094,0.5855408771238713
2D3,21.0,2.705,SHWR,1.746,52.54050000000001,486.21,6.20999999999998,0.8398962527717961,1.4664588573395558,3.9667712091035,486.2550833333333,1.0,4.72293,4.72293,0.44428736987292866,913.7516945653911,0.279541142660444,0.756158790896501,0.7486035301755474,246.50038134589087,87.99869782489858,0.0005799408869966438,0.6466354802732555,0.5,7.5,0.6472154211602521,1.746,0.6472154211602521,0.5034462164324578,383.81498503859115,141.8909371676862,2.697710751190037,190.49960852663466,515.3014410645468,0.6466354802732555
4D1,21.0,15.833,SHWR,2.0,52.54050000000001,486.41,6.410000000000025,0.8398962527717961,1.6797925055435925,26.596154740271697,486.6738833333334,1.0,31.666,31.666,0.42727019999999993,5891.8072512998215,0.3202074944564078,5.069845259728305,0.7996380814215444,1765.390933317762,87.81311035442639,0.0008256288595320793,0.7356486990874391,0.5,7.5,0.7364743279469712,2.0,0.7364743279469712,0.4999596164547054,2538.6829716177213,160.341247496856,2.715641162367858,215.63725061591694,3414.184589001813,0.7356486990874391
4D1,21.0,13.5,SHWR,2.0,52.54050000000001,486.81,6.810000000000002,0.8398962527717961,1.6797925055435925,22.67719882483849,487.035,1.0,27.0,27.0,0.42727019999999993,5023.646680512069,0.3202074944564078,4.322801175161505,0.7996380814215444,1505.25974861301,87.81311035442639,0.0008256288595320793,0.7356486990874391,0.5,7.5,0.7364743279469712,2.0,0.7364743279469712,0.4999596164547054,2164.606841207556,160.341247496856,2.715641162367858,215.63725061591694,2911.102883314879,0.7356486990874391
2D3,21.0,4.129,SHWR,2.0,52.54050000000001,487.27,7.269999999999982,0.8398962527717961,1.6797925055435925,6.935863255389492,487.33881666666673,1.0,8.258,8.258,0.42727019999999993,1536.4916402840242,0.3202074944564078,1.3221367446105077,0.7996380814215444,460.386481631342,87.81311035442639,0.0008256288595320793,0.7356486990874391,0.5,7.5,0.7364743279469712,2.0,0.7364743279469712,0.4999596164547054,662.0490109145184,160.341247496856,2.715641162367858,215.63725061591694,890.3662077931209,0.7356486990874391
2D6,22.0,6.837999999999999,SHWR,2.0,52.52900000000001,511.31,7.310000000000002,0.8399257255366491,1.6798514510732983,11.48682422243921,511.42396666666673,1.0,13.675999999999998,13.675999999999998,0.42727019999999993,2545.1278865020613,0.320148548926702,2.1891757775607883,0.7996510089101486,762.4810192548879,87.81043198380658,0.000826301968110843,0.7355762323288294,0.5,7.5,0.7364025342969402,2.0,0.7364025342969402,0.4999625421097876,1096.553314319946,160.36170142146037,2.7159059167408275,215.67015498285417,1474.7525197727566,0.7355762323288294
4D3,23.0,3.406,SHWR,1.405,52.4575,540.56,12.559999999999945,0.8401087260662751,1.1803527601231163,4.020281500979334,540.6167666666666,1.0,4.78543,4.78543,0.46572770267764124,972.0583711642058,0.22464723987688373,0.765148499020666,0.6570435071323336,219.26997332682538,88.20452886335394,0.00035332787761688245,0.5243423386120247,0.5,7.5,0.5246956664896416,1.405,0.5246956664896416,0.5077152161668582,395.7415090243445,116.18952114631371,2.6777427177926523,155.69547850518276,530.2987997886526,0.5243423386120247
4D3,23.0,1.965,SHWR,1.888,52.4575,548.61,20.610000000000014,0.8401087260662751,1.5861252748131272,3.116736165007795,548.64275,1.0,3.70992,3.70992,0.4348584478415708,703.6420110999779,0.3018747251868729,0.5931838349922053,0.7788667176005224,201.50775224961353,87.87741326934297,0.0007122371488873513,0.6960987971939887,0.5,7.5,0.6968110343428761,1.888,0.6968110343428761,0.5015465440691981,299.5215823547511,152.42828618562396,2.7094863699747065,204.87599934851062,402.5813387198234,0.6960987971939887
2D0,23.0,3.979,SHWR,2.0,52.4575,549.08,21.080000000000037,0.8401087260662751,1.6802174521325501,6.685585242035415,549.1463166666667,1.0,7.957999999999998,7.958,0.42727019999999993,1483.0160250934948,0.31978254786745014,1.2724147579645841,0.7997312852299434,443.8253339729186,87.79378487774754,0.0008304956083458048,0.7351261434245455,0.5,7.5,0.7359566390328913,2.0,0.7359566390328913,0.499980708459558,638.5850092727958,160.4888186159326,2.7175514071429094,215.87467023583662,858.9653128683939,0.7351261434245455
3E7,25.0,8.385,SHWR,2.0,52.3495,585.82,9.820000000000052,0.8403843544744256,1.6807687089488512,14.093245624536117,585.9597500000001,1.0,16.77,16.77,0.42727019999999993,3131.6032757489343,0.31923129105114884,2.676754375463883,0.7998522194904343,935.7274019996236,87.76865712093648,0.0008368584039913918,0.7344478048262817,0.5,7.5,0.7352846632302731,2.0,0.7352846632302731,0.5000080716949145,1347.3072964542714,160.6806555103484,2.720034974228273,216.1833794728911,1812.6976368801918,0.7344478048262817
3E7,25.0,3.406,SHWR,2.0,52.3495,586.25,10.25,0.8403843544744256,1.6807687089488512,5.724698222679787,586.3067666666667,1.0,6.812,6.812,0.42727019999999993,1272.0621058080942,0.31923129105114884,1.087301777320213,0.7998522194904343,380.09392143240524,87.76865712093648,0.0008368584039913918,0.7344478048262817,0.5,7.5,0.7352846632302731,2.0,0.7352846632302731,0.5000080716949145,547.2783126682467,160.6806555103484,2.720034974228273,216.1833794728911,736.320590484667,0.7344478048262817
2D9,26.0,12.237,SHWR,2.0,52.362,608.79,8.789999999999964,0.8403525016762987,1.6807050033525974,20.566787126025734,608.9939499999998,1.0,24.474,24.474,0.42727019999999993,4569.15100973645,0.3192949966474025,3.907212873974265,0.7998382422659222,1365.5172482992702,87.77156434857284,0.000836120220901182,0.7345262231013154,0.5,7.5,0.7353623433222166,2.0,0.7353623433222166,0.5000049093737446,1965.9776087378102,160.6584627553984,2.7197476429978846,216.14766208003417,2644.998940873378,0.7345262231013154
2D9,26.0,6.66,SHWR,2.0,52.362,618.04,18.039999999999964,0.8403525016762987,1.6807050033525974,11.193495322328301,618.151,1.0,13.32,13.32,0.42727019999999993,2486.7651977482033,0.3192949966474025,2.1265046776717007,0.7998382422659222,743.1841851493945,87.77156434857284,0.000836120220901182,0.7345262231013154,0.5,7.5,0.7353623433222166,2.0,0.7353623433222166,0.5000049093737446,1069.9853619509533,160.6584627553984,2.7197476429978846,216.14766208003417,1439.5434294530276,0.7345262231013154
6D1,27.0,7.832999999999998,SHWR,2.0,52.308,630.29,6.2899999999999645,0.8404900146749187,1.6809800293498374,13.167116569897274,630.4205499999998,1.0,15.666,15.665999999999997,0.42727019999999993,2927.7499455668717,0.3190199706501627,2.498883430102724,0.7998985867943808,874.2873249120397,87.75900714563653,0.000839312459004482,0.734187630639035,0.5,7.5,0.7350269430980395,2.0,0.7350269430980395,0.5000185617606613,1259.188554185798,160.7543156116173,2.720988691340034,216.30193714296647,1694.293073640856,0.734187630639035
4D4,27.0,9.04,SHWR,2.0,52.308,631.6,7.600000000000023,0.8404900146749187,1.6809800293498374,15.196059465322527,631.7506666666667,1.0,18.08,18.08,0.42727019999999993,3378.8918049182334,0.3190199706501627,2.8839405346774702,0.7998985867943808,1009.0077131628803,87.75900714563653,0.000839312459004482,0.734187630639035,0.5,7.5,0.7350269430980395,2.0,0.7350269430980395,0.5000185617606613,1453.2190131290204,160.7543156116173,2.720988691340034,216.30193714296647,1955.3695117724167,0.734187630639035
6D1,27.0,7.584,SHWR,1.935,52.308,633.95,9.950000000000044,0.8404900146749187,1.6263481783959677,12.334224584955017,634.0764,1.0,14.67504,14.67504,0.43168851598879127,2770.9139849026647,0.30865182160403243,2.3408154150449816,0.7880816326826199,806.8849776353824,87.8079085410143,0.0007680869304530491,0.7116039613644997,0.5,7.5,0.7123720482949527,1.935,0.7123720482949527,0.5009310079368688,1183.7401162445506,156.08387608709793,2.7162772663966552,209.924282226404,1592.0657564050478,0.7116039613644997
