Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr),Fraction Hot Water,Hot Water Flow Rate (gpm),Hot Water Volume (gal),Mixed Water Volume (gal),Effectiveness Generic Equal (-),Savings Generic Equal (Btu),Potable Flow Rate Unequal-WaterHeater (gal/min),Potable Flow Unequal-WaterHeater (gal),Effectiveness Generic Unequal_WaterHeater (-),Savings Generic Unequal_WaterHeater (Btu),Fixture Cold Temperature Generic (deg F),Flow_Delta Generic (gal/min),Flow_Cold_ThroughDWHR_Generic,FlowRate Effectiveness Minimum,FlowRate Effectiveness Maximum,FlowRate_Cold_Effectiveness Generic,FlowRate_Draw_Effectiveness Generic,FlowRate_Minimum,"Effectiveness_Draw_Generic Equal, Flow=Cold","HeatRecovered_Draw Generic Equal, Flow=Cold",HeatRecoveryRate_Equal Generic (Btu/min),Flow Ratio Generic,HeatRecoveryRate_Unequal-Fixture Generic (Btu/min),HeatRecovered_Draw_Generic_Unequal-Fixture (Btu),Flow_Cold_ThroughDWHR_PostCalcuations Generic
2D1,212.0,5.5760000000000005,SHWR,2.0,60.888999999999996,5072.14,8.14,0.8151946923915655,1.6303893847831308,9.091051209550741,11.152000000000001,0.42727019999999993,1744.740492175661,0.369610615216869,2.060948790449262,0.788924418106997,595.3578366197358,89.80295343677403,0.002988820497269007,0.793743820324925,0.5,7.5,0.796732640822194,2.0,0.796732640822194,0.497437648229172,809.1881273389326,145.11982197613568,2.510252370150275,191.22675676878816,1066.280395742763,0.793743820324925
2D1,212.0,10.378,SHWR,1.916,60.888999999999996,5072.4,8.4,0.8151946923915655,1.5619130306222395,16.209533431797606,19.884248,0.43297262879010195,3152.427367831434,0.3540869693777605,3.6747145682023987,0.7746982023420359,1042.3933567899567,89.8643802547741,0.0026968764637483877,0.762264873283625,0.5,7.5,0.7649617497473734,1.916,0.7649617497473734,0.4987837549213223,1449.9103902085785,139.71000098367495,2.504700399245784,183.99136275563873,1909.4623626780187,0.762264873283625
1E9,214.0,6.2879999999999985,SHWR,2.0,60.8295,5128.02,16.02,0.8153976795488319,1.6307953590976638,10.254441218006107,12.575999999999997,0.42727019999999993,1970.1805182218502,0.3692046409023362,2.321558781993889,0.7890114762846125,671.6204204542647,89.78798127295174,0.003000455815551195,0.7932724553525482,0.5,7.5,0.7962729111680994,2.0,0.7962729111680994,0.49745738375552506,913.2532862351046,145.23748190761845,2.5117016690497267,191.4107369281463,1203.5907138041837,0.7932724553525482
6D4,215.0,3.013,SHWR,2.0,60.821000000000005,5141.25,5.25,0.8154266413185921,1.6308532826371842,4.913760940585836,6.026,0.42727019999999993,944.2264999802055,0.3691467173628159,1.1122390594141642,0.7890238988802035,321.83461570484224,89.78584300074489,0.0030021202036045747,0.7932051823343073,0.5,7.5,0.7962073025379118,2.0,0.7962073025379118,0.49746019962780647,437.6511575807322,145.25428396307078,2.5119086368901633,191.43701220310197,576.7997177679463,0.7932051823343073
6D4,215.0,11.005,SHWR,2.0,60.821000000000005,5141.65,5.65,0.8154266413185921,1.6308532826371842,17.947540375422214,22.01,0.42727019999999993,3448.792775400651,0.3691467173628159,4.062459624577789,0.7890238988802035,1175.502803130365,89.78584300074489,0.0030021202036045747,0.7932051823343073,0.5,7.5,0.7962073025379118,2.0,0.7962073025379118,0.49746019962780647,1598.523395013594,145.25428396307078,2.5119086368901633,191.43701220310197,2106.7643192951373,0.7932051823343073
6D4,215.0,9.957,SHWR,2.0,60.821000000000005,5155.47,19.47,0.8154266413185921,1.6308532826371842,16.238406135218447,19.914,0.42727019999999993,3120.3661667118845,0.3691467173628159,3.675593864781558,0.7890238988802035,1063.5603281025935,89.78584300074489,0.0030021202036045747,0.7932051823343073,0.5,7.5,0.7962073025379118,2.0,0.7962073025379118,0.49746019962780647,1446.2969054202958,145.25428396307078,2.5119086368901633,191.43701220310197,1906.1383305062864,0.7932051823343073
6D6,216.0,4.833,SHWR,2.0,60.8615,5166.26,6.26,0.8152885654386435,1.6305771308772867,7.880579273529928,9.666,0.42727019999999993,1513.1972280480363,0.36942286912271305,1.7854207264700723,0.788964676846367,516.1123768591892,89.79603260255581,0.0029941948169351917,0.7935258637903214,0.5,7.5,0.7965200586072566,2.0,0.7965200586072566,0.4974467750060973,701.6269691476797,145.17421252797013,2.5109223281797455,191.31180119967013,924.6099351980058,0.7935258637903214
6D6,216.0,3.667,SHWR,2.0,60.8615,5167.91,7.91,0.8152885654386435,1.6305771308772867,5.979326338927011,7.334,0.42727019999999993,1148.126264277291,0.36942286912271305,1.3546736610729886,0.788964676846367,391.59612785902067,89.79603260255581,0.0029941948169351917,0.7935258637903214,0.5,7.5,0.7965200586072566,2.0,0.7965200586072566,0.4974467750060973,532.3538373400664,145.17421252797013,2.5109223281797455,191.31180119967013,701.5403749991904,0.7935258637903214
6D6,216.0,9.833,SHWR,2.0,60.8615,5168.2,8.2,0.8152885654386435,1.6305771308772867,16.033464927916366,19.666,0.42727019999999993,3078.681635298229,0.36942286912271305,3.6325350720836376,0.788964676846367,1050.0585561051953,89.79603260255581,0.0029941948169351917,0.7935258637903214,0.5,7.5,0.7965200586072566,2.0,0.7965200586072566,0.4974467750060973,1427.4980317875302,145.17421252797013,2.5109223281797455,191.31180119967013,1881.1689411963564,0.7935258637903214
4D8,217.0,12.053,SHWR,1.585,60.95050000000001,5192.25,8.25,0.8149844124367478,1.2917502937122451,15.56946629011369,19.104005,0.4546520741766412,3175.9463339236736,0.2932497062877548,3.5345387098863092,0.7038264858080623,909.636552564941,90.10660125117687,0.0017550569325887055,0.6367149845598857,0.5,7.5,0.6384700414924744,1.585,0.6384700414924744,0.5037712068965385,1417.5506245040565,117.60977553339885,2.482497058585453,154.52492659617573,1862.4889402637061,0.6367149845598857
4D8,217.0,11.005,SHWR,1.614,60.95050000000001,5204.8,20.8,0.8149844124367478,1.3153848416729108,14.475810182610385,17.76207,0.4528142617271233,2940.920126527737,0.2986151583270891,3.286259817389616,0.711044508401611,854.4137691423588,90.08775885024868,0.0018242063376940898,0.6478742680347372,0.5,7.5,0.6496984743724313,1.614,0.6496984743724313,0.5033533909711132,1315.9653309088335,119.57885787449645,2.4842293212386326,157.14085484732394,1729.3351075948,0.6478742680347372
4D8,217.0,8.516,SHWR,1.575,60.95050000000001,5205.73,21.73,0.8149844124367478,1.2836004495878777,10.931141428690367,13.4127,0.4552826035570312,2232.8873969816864,0.2913995504121223,2.4815585713096335,0.7012892628335117,636.3430060268959,90.11305056469055,0.0017317142574236888,0.6328618154241917,0.5,7.5,0.6345935296816154,1.575,0.6345935296816154,0.5039142917446505,995.7665279350718,116.92890182422168,2.481903653808446,153.62069188995193,1308.2338121348307,0.6328618154241917
2D9,218.0,12.237,SHWR,2.0,61.0365,5216.79,8.79,0.814689558683184,1.629379117366368,19.938712259212245,24.474,0.42727019999999993,3816.175964446758,0.37062088263363197,4.535287740787754,0.788707844177465,1305.3946799153732,89.84010151014199,0.0029600927262039,0.7949157667731461,0.5,7.5,0.79787585949935,2.0,0.79787585949935,0.49738853904385305,1772.2577796652993,144.82779926986183,2.5066556108803155,190.770268728656,2334.4557784325634,0.7949157667731461
2D9,218.0,6.66,SHWR,2.0,61.0365,5226.04,18.04,0.814689558683184,1.629379117366368,10.85166492166001,13.32,0.42727019999999993,2076.9577448079935,0.37062088263363197,2.468335078339989,0.788707844177465,710.4624146634294,89.84010151014199,0.0029600927262039,0.7949157667731461,0.5,7.5,0.79787585949935,2.0,0.79787585949935,0.49738853904385305,964.5531431372798,144.82779926986183,2.5066556108803155,190.770268728656,1270.529989732849,0.7949157667731461
4D1,219.0,15.833,SHWR,2.0,61.091,5238.41,6.41,0.8145022166985105,1.629004433397021,25.792027193975034,31.666,0.42727019999999993,4931.487425486783,0.3709955666029791,5.873972806024969,0.7886275476342083,1688.4414050682801,89.85383905117982,0.002949519864803074,0.7953500353674611,0.5,7.5,0.7982995552322641,2.0,0.7982995552322641,0.497370326611635,2291.3481912750676,144.71977460210115,2.5053252089287494,190.60145458241723,3017.792830403412,0.7953500353674611
4D1,219.0,13.5,SHWR,2.0,61.091,5238.81,6.81,0.8145022166985105,1.629004433397021,21.991559850859787,27.0,0.42727019999999993,4204.830432897844,0.3709955666029791,5.008440149140218,0.7886275476342083,1439.6487695586295,89.85383905117982,0.002949519864803074,0.7953500353674611,0.5,7.5,0.7982995552322641,2.0,0.7982995552322641,0.497370326611635,1953.7169571283655,144.71977460210115,2.5053252089287494,190.60145458241723,2573.1196368626324,0.7953500353674611
1E8,220.0,8.908999999999997,SHWR,2.0,61.1455,5269.22,13.22,0.8143144955389058,1.6286289910778116,14.509455681512222,17.817999999999994,0.42727019999999993,2771.432430506004,0.3713710089221885,3.308544318487776,0.7885471024303741,949.7456930697102,89.8675828909694,0.0029389695359930412,0.795784978151329,0.5,7.5,0.798723947687322,2.0,0.798723947687322,0.4973520778605139,1288.345478278187,144.61168237492282,2.5039940342228775,190.43256158125317,1696.563691127384,0.795784978151329
2D8,222.0,5.47,SHWR,1.443,61.05200000000001,5310.42,6.42,0.8146363164528805,1.1755202046415063,6.430095519389041,7.89321,0.46344039999866665,1334.4897299200368,0.26747979535849337,1.4631144806109586,0.6653580513066611,355.14149062427475,90.22108606832451,0.0014363147957283662,0.5823499786870715,0.5,7.5,0.5837862934827999,1.443,0.5837862934827999,0.5057336250231917,589.1565879785335,107.70687165969534,2.4717949292561032,141.35308402189105,773.201369599744,0.5823499786870715
2D8,222.0,3.854,SHWR,2.0,61.05200000000001,5315.12,11.12,0.8146363164528805,1.629272632905761,6.279216727218803,7.708,0.42727019999999993,1201.4674184431751,0.3707273670942389,1.4287832727811969,0.7886850226496264,411.090687522217,89.84400787687565,0.0029570834717467243,0.795039205852479,0.5,7.5,0.7979962893242257,2.0,0.7979962893242257,0.4973833630510092,558.0479599003598,144.7970835237052,2.5062773182738454,190.7222653811315,735.0436107788809,0.795039205852479
2D8,222.0,7.957000000000002,SHWR,1.474,61.05200000000001,5324.58,20.58,0.8146363164528805,1.200773930451546,9.554558164602954,11.728618000000003,0.461553402201241,1974.8607858838209,0.27322606954845413,2.17405983539705,0.6741887897061294,534.712956754448,90.20206625532443,0.0014991737629188595,0.5944043625475394,0.5,7.5,0.5959035363104582,1.474,0.5959035363104582,0.5053092666761825,874.0781651858457,109.85021555684875,2.473554711768088,144.19296797290033,1147.343446160368,0.5944043625475394
2D6,224.0,6.837999999999999,SHWR,2.0,61.0425,5359.31,7.31,0.8146689524162536,1.6293379048325072,11.141412593244684,13.675999999999998,0.42727019999999993,2132.176994357157,0.37066209516749293,2.5345874067553162,0.7886990114606657,729.4241302902609,89.8416135917525,0.002958927637167874,0.7949635431882683,0.5,7.5,0.7979224708254362,2.0,0.7979224708254362,0.4973865357813372,990.2511922419341,144.81590995056072,2.5065091824410417,190.75168754300972,1304.3600394191003,0.7949635431882683
4D2,225.0,6.832999999999998,SHWR,1.311,61.0445,5383.93,7.93,0.8146620826421773,1.0680219903438943,7.297794260019829,8.958062999999997,0.4712561494894097,1540.3270409411805,0.2429780096561055,1.6602687399801683,0.6248121112237964,378.5032622973358,90.2973379303661,0.0011926151715164757,0.5307120326968993,0.5,7.5,0.5319046478684157,1.311,0.5319046478684157,0.5074813844394523,672.9876875724331,98.49080748901407,2.4647274755988207,129.1606918238751,882.5550072325384,0.5307120326968993
2D0,226.0,3.979,SHWR,2.0,61.0715,5421.08,21.08,0.8145692908202528,1.6291385816405055,6.482342416347572,7.958,0.42727019999999993,1239.88522545215,0.37086141835949454,1.4756575836524288,0.7886562946482566,424.3735563673601,89.84892306108426,0.0029533002255847096,0.795194577495583,0.5,7.5,0.7981478777211677,2.0,0.7981478777211677,0.4973768471536973,575.9938064342086,144.7584333838172,2.5058013130477788,190.66186502570008,758.6435609372606,0.795194577495583
1E8,227.0,8.908999999999997,SHWR,2.0,61.08450000000001,5437.22,13.22,0.8145245801300183,1.6290491602600363,14.513198968756663,17.817999999999994,0.42727019999999993,2775.2873913027483,0.37095083973996357,3.3048010312433345,0.7886371320859022,950.0991794134849,89.85220029824227,0.002950779664513181,0.7952982064908874,0.5,7.5,0.7982489861554006,2.0,0.7982489861554006,0.49737250064203375,1289.423284183904,144.73266182331398,2.5054839212920044,190.62159251815635,1698.2477677442544,0.7952982064908874
2E7,228.0,8.827,SHWR,1.293,61.1185,5455.6,7.6,0.8144075424774737,1.0530289524233736,9.295086563041119,11.413310999999998,0.4722925811571615,1963.5086191458945,0.2399710475766265,2.1182244369588816,0.6188857165411082,477.52099460316276,90.32601325406048,0.0011559311237776537,0.5240336769706594,0.5,7.5,0.525189608094437,1.293,0.525189608094437,0.5076992657546249,857.325660881457,97.12537225347876,2.4619679827470975,127.33250377895618,1123.9640108568462,0.5240336769706594
2E7,228.0,8.542,SHWR,1.229,61.1185,5465.01,17.01,0.8144075424774737,1.0009068697048151,8.549746481018532,10.498118,0.4759163000795755,1819.9190309534376,0.2280931302951848,1.9483715189814683,0.5971036818778971,423.77131740499016,90.36181442523412,0.0010527185917253434,0.49881919927526086,0.5,7.5,0.5,1.229,0.4998719178669862,0.5085032472450747,790.9009076689761,92.58966374022197,2.4586298131015067,121.34277019336729,1036.5099429917434,0.49881919927526086
5D3,229.0,6.832999999999998,SHWR,1.218,61.163000000000004,5478.77,6.77,0.8142541374890875,0.9917615394617084,6.7767065991418525,8.322593999999999,0.4765291788600826,1443.1703749734406,0.2262384605382915,1.5458874008581456,0.5932326047024947,333.712341026008,90.37890260886155,0.0010324235424994388,0.4946976898106819,0.5,7.5,0.5,1.218,0.49573011335318135,0.5086321198248799,626.9456618881163,91.75262137979166,2.4569820698631633,120.22455590363,821.4943904895036,0.4946976898106819
6D7,230.0,3.667,SHWR,2.0,61.2075,5502.21,6.21,0.8141004786912673,1.628200957382535,5.970612910721754,7.334,0.42727019999999993,1139.1261467508698,0.37179904261746527,1.3633870892782451,0.7884554055083016,390.7730665218707,89.88322575669142,0.002926994702860619,0.7962805974309478,0.5,7.5,0.7992075921338084,2.0,0.7992075921338084,0.49733127352062156,529.8398162151769,144.48863272843658,2.5024787297880766,190.24033034710914,697.6112913828491,0.7962805974309478
6D7,230.0,5.0,SHWR,1.446,61.2075,5505.89,9.89,0.8141004786912673,1.1771892921875726,5.885946460937863,7.2299999999999995,0.4632586008305895,1217.5592356923135,0.2688107078124274,1.3440535390621369,0.6661535144073548,325.4761746740307,90.25802154970108,0.001426672120753092,0.584431840365834,0.5,7.5,0.585858512486587,1.446,0.585858512486587,0.5056614822229949,538.456883396449,107.6913766792898,2.468172722903135,141.27823174826563,706.3911587413281,0.584431840365834
6D7,230.0,8.667,SHWR,2.0,61.2075,5515.57,19.57,0.8141004786912673,1.628200957382535,14.111617697634427,17.334,0.42727019999999993,2692.3387820806624,0.37179904261746527,3.2223823023655713,0.7884554055083016,923.5969914221579,89.88322575669142,0.002926994702860619,0.7962805974309478,0.5,7.5,0.7992075921338084,2.0,0.7992075921338084,0.49733127352062156,1252.2829798573598,144.48863272843658,2.5024787297880766,190.24033034710914,1648.8129431183947,0.7962805974309478
2D5,231.0,9.833,SHWR,1.411,61.2415,5529.06,9.06,0.8139829050289722,1.1485298789958798,11.293494300166484,13.874363,0.4653684831321041,2345.31412460041,0.26247012100412026,2.5808686998335144,0.655896828351222,614.8829349536976,90.28767310472081,0.0013554807398262758,0.5709701097671802,0.5,7.5,0.5723255905070065,1.411,0.5723255905070065,0.5061294114795704,1034.6221645087187,105.21938009851709,2.465379887609143,137.99414455327735,1356.8964233923762,0.5709701097671802
2D5,231.0,6.5,SHWR,2.0,61.2415,5530.68,10.68,0.8139829050289722,1.6279658100579444,10.581777765376641,13.0,0.42727019999999993,2017.6087602672226,0.37203418994205567,2.4182222346233617,0.7884050379735997,692.526823407157,89.8918075745081,0.0029204402212247293,0.7965527609902481,0.5,7.5,0.7994732012114728,2.0,0.7994732012114728,0.49731984462056905,938.7372579116311,144.4211166017894,2.5016473309791025,190.13486972369077,1235.87665320399,0.7965527609902481
4D1,232.0,15.833,SHWR,2.0,61.208999999999996,5550.41,6.41,0.8140952947519101,1.6281905895038202,25.779141603613983,31.666,0.42727019999999993,4918.234663724788,0.3718094104961796,5.886858396386012,0.788453184639102,1687.2247442898913,89.88360431440961,0.0029267053499669737,0.7962925990799813,0.5,7.5,0.7992193044299483,2.0,0.7992193044299483,0.4973307696045141,2287.6413698076385,144.48565463321154,2.5024420567850543,190.23567832267105,3012.0014948828507,0.7962925990799813
4D1,232.0,13.5,SHWR,2.0,61.208999999999996,5550.81,6.81,0.8140952947519101,1.6281905895038202,21.98057295830157,27.0,0.42727019999999993,4193.530471817384,0.3718094104961796,5.019427041698425,0.788453184639102,1438.6113843184194,89.88360431440961,0.0029267053499669737,0.7962925990799813,0.5,7.5,0.7992193044299483,2.0,0.7992193044299483,0.4973307696045141,1950.5563375483557,144.48565463321154,2.5024420567850543,190.23567832267105,2568.181657356059,0.7962925990799813
1E9,234.0,6.2879999999999985,SHWR,2.0,61.1345,5608.02,16.02,0.8143524148109643,1.6287048296219286,10.241295968662687,12.575999999999997,0.42727019999999993,1956.5763014242666,0.3712951703780713,2.3347040313373117,0.7885633510712524,670.3785018601042,89.86480839709785,0.0029410971459959967,0.7956971371441929,0.5,7.5,0.7986382342901889,2.0,0.7986382342901889,0.4973557640251682,909.4554769501545,144.63350460403225,2.5042627739674317,190.4666564360751,1197.65433567004,0.7956971371441929
2E8,235.0,9.171,SHWR,2.0,61.165000000000006,5625.94,9.94,0.8142472369276493,1.6284944738552989,14.934922819726946,18.342,0.42727019999999993,2851.667435295307,0.37150552614470145,3.4070771802730566,0.7885182830947245,977.55977438014,89.87250194363715,0.0029352001178579723,0.7959407639844805,0.5,7.5,0.7988759641023385,2.0,0.7988759641023385,0.49734553964872413,1325.8788980214183,144.57299073398957,2.503517554502108,190.3721127910812,1745.9026464070057,0.7959407639844805
2E8,235.0,4.585,SHWR,2.0,61.165000000000006,5634.28,18.28,0.8142472369276493,1.6284944738552989,7.466647162626544,9.17,0.42727019999999993,1425.6782456470376,0.37150552614470145,1.703352837373456,0.7885182830947245,488.72659094242084,89.87250194363715,0.0029352001178579723,0.7959407639844805,0.5,7.5,0.7988759641023385,2.0,0.7988759641023385,0.49734553964872413,662.8671625153422,144.57299073398957,2.503517554502108,190.3721127910812,872.8561371471073,0.7959407639844805
2E8,235.0,6.157,SHWR,2.0,61.165000000000006,5637.28,21.28,0.8142472369276493,1.6284944738552989,10.026640475527074,12.314,0.42727019999999993,1914.482215583165,0.37150552614470145,2.287359524472927,0.7885182830947245,656.2899935512509,89.87250194363715,0.0029352001178579723,0.7959407639844805,0.5,7.5,0.7988759641023385,2.0,0.7988759641023385,0.49734553964872413,890.1359039491738,144.57299073398957,2.503517554502108,190.3721127910812,1172.121098454687,0.7959407639844805
5D4,236.0,7.335,SHWR,2.0,61.203,5651.63,11.63,0.8141160287748387,1.6282320575496774,11.943082142126885,14.67,0.42727019999999993,2278.7970750528884,0.3717679424503225,2.7269178578731155,0.7884620674362638,781.6742327049323,89.88209011226547,0.0029278628637924298,0.7962445955651077,0.5,7.5,0.7991724584289002,2.0,0.7991724584289002,0.497332785102863,1059.8896517852315,144.49756670555303,2.5025887452776048,190.25428606052174,1395.515188253927,0.7962445955651077
